original_sentence,error_sentence,count,label_errors
hội đồng quân sự này phải đối mặt với sự cô lập quốc tế ,hội đồng quân sự ngày phải đối mặt với sự cô lập quốc tế ,14,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
myanmar cũng là nước sản xuất thuốc phiện lớn thứ hai thế giới chiếm numberic tổng lượng sản xuất toàn cầu và là nguồn cung cấp các tiền chất ma tuý lớn gồm cả amphetamines ,myanmar cũng là nước sản xuất thuốc phiện lớn thứ hai thế giới chiếm numberic tổng lượng sản xuất toàn cầu và là nguôn cung cấp các tiền chất ma tuý lớn gồm cả amphetamines ,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
chính phủ myanmar đã cố gắng trục xuất người rohingya ra khỏi đất nước và đưa những người không phải là người rohingya thay thế họ chính sách này đã dẫn đến việc trục xuất khoảng một nửa numberic người rohingya ra khỏi myanmar ,chính phủ myanmar đã cố gắng trục xuất người rohingya ra khỏi đất nước và đưa những người không phải là người rohingyas thay thế họ chính sách này đã dẫn đến việc trục xuất khoảng một nửa numberic người rohingya ra khỏi myanmar ,45,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mọi công dân myanmar được tự do tín ngưỡng tuỳ theo tôn giáo khác nhau nhưng dân chúng vẫn sống hòa bình bằng chứng là những kiến trúc của tôn giáo khác nhau cùng được xây dựng và tôn trọng tại những thành phố lớn ,mọi công dân myanmar được tự do tín ngưỡng tuy theo tôn giáo khác nhau nhưng dân chúng vẫn sống hòa bình bằng chứng là những kiến trúc của tôn giáo khác nhau cùng được xây dựng và tôn trọng tại những thành phố lớn ,45,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
nhiều chùa tháp của myanmar thường được xây trên các đỉnh núi cao hơn mặt nước biển hàng nghìn mét để cất giữ bảo quản xá lợi phật và các phật tích khác ,nhiều chùa tháp của myanmar thường được xây trên các đỉnh núi cao hơn mặt nước biển hàng nghìn mét để cất gi bảo quản xá lợi phật và các phật tích khác ,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
vào các kỳ nghỉ hè hằng năm học sinh từ numberic đến numberic tuổi cũng tập trung ở đây làm lễ xuống tóc đổi áo và dự một khóa tu khoảng numberic tháng để học các giới luật nghe thuyết pháp và tu thiền ,vào các kỳ nghỉ hè hằng năm học sinh từ numberic đến numberic tuổi cũng tạp trung ở đây làm ễ xuống tóc đổi áo và dự một khóa tu khoảng numberic tháng để học các giới luật nghe thuyết pháp và tu thiền ,44,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
chùa shwedagon chùa vàng ở yangon là chùa tháp lớn nhất và đẹp nhất myanmar được hình thành từ numberic năm trước và được các triều đại phong kiến miến điện tu bổ mở rộng dần ,chùa shwedagon chùa vàng ở yangon là chùa tháp lớn nhất và đẹp nhất myanmar được hình thành từ numberic năm trước và được các triều đạo phong kiến miến điện tu bổ mở rộng dần ,36,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
chùa shwedagon tọa lạc trên một quả đồi cao rộng trên đỉnh tháp gắn nhiều kim cương hồng ngọc bích ngọc và các loại đá quý chùa được dát vàng nên lấp lánh dưới ánh mặt trời vào ban ngày và ánh điện về ban đêm ,chùa shewdagon tọa lạc trên một quả đồi cao rộng trên đỉnh tháp gắn nhiều kim cương hồng ngọc bích ngọc và các loại đá quý chùa được dát vàng nên lấp lánh dưới ánh mặt trời vào ban ngày và ánh điện về ban đêm ,46,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
myanmar còn có trường đại học phật giáo quốc tế tại yangoon dành cho sinh viên từ nhiều nước như việt nam trung quốc hàn quốc sri lanca nepan thái lan campuchia lào đến học miễn phí từ bậc đại học đến tiến sĩ ,myanmar còn có trường đại học phật giáo quốc tế tại yangoon dành cho sinh viên từ nhiều nước như việt nam trung quốc hàn quốc xri lanca nepan thái lan campuchia lào đến học miễn phí từ bậc đại học đến tiến sĩ ,44,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
từ nhiều năm nay nhưng khu vực này vẫn thường xảy ra xung đột quyết liệt giữa các giáo phái với nhau đặc biệt là tín đồ hồi giáo dòng rohingya với tín đồ thiên chúa giáo và phật giáo ,từ nhiều năm nay những khu vực này vẫn thường xảy ra xung đột quyết liệt giữa các giáo phái với nhau đặc biệt là tín đồ hồi giáo dòng rohingya với tín đồ thiên chúa giáo và phật giáo ,40,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
các cuộc hành quân như thế sẽ được thực hiện ngay ở tiền phương và vào đầu một cuộc xung đột để thi hành nhiệm vụ thời chiến hàng đầu của mình là bảo vệ biển phía tây dẫn đến hoa kỳ bao gồm alaska và quần đảo aleut ,các cuộc hành quân như thế sẽ được thực hiện ngay ở tuyền phương và vào đầu một cuộc xung đột để thi hành nhiệm vụ thời chiến hàng đầu của mình là bảo vệ biển phía tây dẫn đến hoa kỳ bao gồm alaska và quần đảo aleut ,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ngoài ra tư lệnh đệ tam hạm đội được chỉ định trước như một tư lệnh của lực lượng đặc nhiệm hỗn hợp joint task force ,ngoài ra tư lệnh đệ tam hạm đội được chỉ định trước như một tư lệnh của lực lượng đặc nhiệm hổn hợp joint task force ,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
trong tư cách đó tư lệnh và ban tham mưu của ông có thể được giao trách nhiệm tư lệnh các lực lượng hỗn hợp hoa kỳ được triển khai để đối phó với một sự kiện đặc biệt hay một trường hợp bất ngờ ,trong tư cách đó tư lệnh và ban tham mưu của ông có thể được giao trách nhiệm tư lệnh các lực lượng hổn hợp hoa kỳ được triển khai để đối phó với một sự kiện đặc biệt hay một trường hợp bất ngờ ,45,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
trong trường hợp như thế tư lệnh của lực lượng đặc nhiệm hỗn hợp sẽ báo cáo qua hệ thống chỉ huy hỗn hợp đến một tư lệnh thống nhất ,trong trường hợp như thế tư lệnh của lực lương đặc nhiệm hổn hợp sẽ báo cáo qua hệ thống chỉ huy hổn hợp đến một tư lệnh thống nhứt ,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
là một người theo chủ nghĩa specialw lý thuyết chiến lược quân sự và chính sách chính trị của ông được gọi chung là chủ nghĩa mao ,là một người theo chủ nghĩa specialw lí thuyết chiến lược quân sự và chính sách chính trị của ông được gọi chung là chủ nghĩa mao ,27,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ông gia nhập hội sinh viên nghiên cứu vương phu chi một nhóm cách mạng được sáng lập bởi giới trí thức trường sa những người đã mơ ước để noi gương nhà triết học vương phu chi ,ông gia nhập hội sinh viên nghiên cứu vương phu chi một nhóm cách mạng được sáng lập bởi giới tri thức trường sa những người đã mơ ước để noi guơng nhà triết học vương phu chi ,38,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
tại trường đại học mao bị những sinh viên khác làm nhục do ông là người nông thôn hồ nam phát âm địa phương và địa vị thấp ,tại trường đại học mao bị những sinh viên khác làm nhục do ông là người nông thôn hồ nam phát âm địa phuơng và địa vị thấp ,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
zang đã cấm hội sinh viên nhưng mao đã tiếp tục xuất bản sau khi đảm nhiệm chức chủ bút của tạp chí tự do tin tức hồ nam và đã cung cấp những bài báo trong tờ báo địa phương phổ biến công bình ,zang đã cấm hội sinh viên nhưng mao đã tiếp tục xuất bản sau khi đám nhiệm chức chủ bút của tạp chí tự do tin tức hồ nam và đã cung cấp những bài báo trong tờ báo địa phương phổ biến công bình ,45,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mao đã nhận ra rằng những bài báo của ông đã đạt được một mức độ nổi tiếng giữa phong trào cách mạng và bắt đầu vận động ủng hộ trong việc lật đổ zhang ,mao đã nhận ra rằng những bài báo của ông đã đặt được một mức độ nổi tiếng giữa phong trào cách mạng và bắt đầu vận động ủng hộ trong việc lật đổ zhang ,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mao đã tự nhận rằng ông đã bỏ lỡ hội nghị đảng cộng sản trung quốc lần numberic tháng numberic numberic bởi ông đã làm mất địa chỉ ,mao đã tự nhận rằng ông đã bỏ lỡ hồi nghị đảng cộng sản trung quốc lần numberic tháng numberic numberic bởi ông đã làm mất địa chỉ ,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mao đã thẳng thắn chống đế quốc và trong tác phẩm của ông ông đã chỉ trích kịch liệt chính phủ của nhật bản anh hoa kỳ miêu tả trong một bức thư như là những kẻ giết người nhiều nhất ,mao đã thẳng thắn chống đế quốc và trong tác phẩm của ông ông đã chỉ trích kịch liệt chính phủ của nhật bản anh hoa kì miêu tả trong một bức thư như là những kẻ giết người nhiều nhất ,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ủng hộ quan điểm đó mao đã được bầu vào ủy ban đảng bắt đầu cư trú trong thượng hải ,ủng hộ quan điểm đó mao đã được bầu vào ủy bản đảng bắt đầu cư trú trong thượng hải ,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
trong mùa đông numberic mao đã bỏ trốn khỏi quảng châu sau khi những hành động cách mạng của ông thu hút sự chú ý của nhà đương cục ở đó ,trong mùa đông numberic mao đã bỏ trốn khỏi quảng châu sau khi những hành động cách mạng của ông thu hút sự chú ý của nhà đuơng cục ở đó ,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
các con của mao trạch dân và mao trạch đàm có tên đệm là viên ,các con của mao trạch dân và mao trạch đàm có tên đệm là viễn ,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
sau này cả numberic ước mơ đều hoàn tất châu huệ mẫn cách đây không lâu đã mở buổi triển lãm tranh của mình sau trung học châu huệ mẫn tham gia cuộc thi giọng hát specialw numberic the fourth annual new talent singing awards năm numberic ,sau này cả numberic ước mơ đều hoàn tất châu huệ mẫn cách đây không lâu đã mở buổi triễn lãm tranh của mình sau trung học châu huệ mẫn tham gia cuộc thi giọng hát specialw numberic the fourth annual new talent singing awards năm numberic ,47,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
năm numberic chu xuất hiện lần đầu trên màn ảnh trong bộ film hài rất ăn khách heart to hearts 三人世界 tam nhân thế giới specialw thế giới numberic người ,năm numberic chu xuầt hiện lần đầu trên màn ảnh trong bộ film hài rất ăn khách heart to hearts 三人世界 tam nhân thế giới specialw thế giới numberic người ,30,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
chu đóng vai con cưng của carol cheng một người mẹ lúc nào cũng bênh và bảo vệ con quá đà ,chu đóng vai con cưng của carol cheng một người mẹ lúc nào cũng bênh vbà bảo vệ con quá đà ,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
thường thường những album đầu tiên ca sĩ thường lấy chính tên mình để gây ấn tượng cho thính giả ,thường thường những album đầu tiên ca sĩ thương lấy chính tên mình để gây ấn tượng cho thính giả ,20,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
album đầu chỉ có numberic bài mục đích chính là chỉ muốn thử tìm hiểu thái độ dư luận trước ngôi sao mới này ,album đầu chỉ có numberic bài mục đích chính là chỉ muốn thử tìm hiểu thái độ dư lận trước ngôi sao mới này ,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
doanh thu bán không tệ châu huệ mẫn bắt đầu có được lượng fan ái mộ đông đảo riêng của mình sau numberic album tiếp theo vivian và 情迷 tình mê năm numberic thừa thắng xông lên hãng đĩa cho châu huệ mẫn ra album ồ ạt ,doanh thu bán không tệ châu huệ mẫn bắt đầu có được lượng fan ái mộ đông đảo riêng của mình sau numberic album tiếp theo vivian và 情迷 tình mê năm numberic thừa thắng xông lên hãng dĩa cho châu huệ mẫn ra album ồ ạt ,47,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
châu huệ mẫn còn phải bị bắt đi học thêm tiếng phổ thông để có thể phát âm chuẩn xác hơn để hãng phát hành có thể tung ra album tiếng phổ thông 流言 lời hứa trôi đi ,châu huệ mẫn còn phải bị bắt đi học thêm tiếng phổ thông để có thể phát âm chuẩn xác hơn đễ hãng phát hành có thể tung ra album tiếng phổ thông 流言 lời hứa trôi đi ,38,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thật ra khả năng diễn xuất và giọng ca của chu không phải đạt đến độ chín mùi như các diễn viên ca sĩ lão làng khác cho nên cô hay bị báo chí chê bai ,thật ra khả năng diễn xuất và giọng ca của chu không phải đạt đến độ chín mùi như các diễn viên ca sĩ lão làng khác cho nên co hay bị báo chí chê bai ,36,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
giới hâm mộ nhất là học sinh đã gọi cô ưu ái dưới cái tên khác ngoài bích ngọc lạ ngọc nữ chưởng môn nhân 玉女掌門人 ,giới hâm mộ nhất là học sinh đã gọi cô ưu ái dưới cái tên khác ngoài bích ngọc là ngọc nữ chưởng môn nhân 玉女掌門人 ,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
với numberic dặm vuông numberic km2 quận los angeles có numberic dặm ranh giới là duyên hải thái bình dương và bao bọc vô số những cảnh quan thiên nhiên khác bao gồm những dãy núi cao những thung lũng sâu rừng đảo hồ sông và hoang mạc ,với numberic dặm vuông numberic km2 quận los angeles có numberic dặm ranh giới là duyên hải thái bình dương và bao bọc vô số những cảnh quanh thiên nhiên khác bao gồm những dãy núi cao những thung lũng sâu rừng đảo hồ sông và hoang mạc ,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
các trung tâm dân số là lòng chảo los angeles và thung lũng san fernando và thung lũng san gabriel ,các trung tâm dân số là lồng chảo los angeles và thung lũng san fernando và thung lũng san gabriel ,20,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
vùng phía bắc của thung lũng santa clarita quận tây bắc los angeles gần quận ventura và quận kern đa số là đồi núi gập ghềnh rừng mọc tốt tươi phủ đầy loại cây tùng bách và đón nhận khá nhiều tuyết vào mùa đông ,vùng phía bắc của thung lũng santa clarita quận tây bắc los angeles gần quận ventura và quận kern đa số là đồi núi ghập ghềnh rừng mọc tốt tươi phủ đầy loại cây tùng bách và đón nhận khá nhiều tuyết vào mùa đông ,45,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
